Board Name,Board Type,School Name,School Type,School Special Condition Code,School Level,School Language,Grade Range,City,Postal Code,Enrolment,Latitude,Longitude,First Language Not English,New to Canada from Non-English Speaking Country,Receiving Special Education Services,Identified as Gifted,Live in Low-Income Households,Parents Have Some University Education,2016 Grade 3 Reading,2019 Grade 3 Reading,2016 Grade 3 Writing,2019 Grade 3 Writing,2016 Grade 3 Math,2019 Grade 3 Math,2016 Grade 6 Reading,2019 Grade 6 Reading,2016 Grade 6 Writing,2019 Grade 6 Writing,2016 Grade 6 Math,2019 Grade 6 Math
Toronto DSB,Pub Dist Sch Brd (E/F),Jesse Ketchum Junior and Senior Public School,Public,Not applicable,Elementary,English,JK-8,Toronto,M5R1H4,510.0,43.67298,-79.3921,240.0,138.0,66.0,0.0,194.0,372.0,401.0,357.0,427.0,286.0,302.0,245.0,425.0,306.0,408.0,306.0,166.0,153.0
Toronto DSB,Pub Dist Sch Brd (E/F),John A Leslie Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1N4A7,525.0,43.71417,-79.249,242.0,47.0,63.0,0.0,158.0,242.0,372.0,331.0,360.0,320.0,151.0,116.0,437.0,415.0,424.0,441.0,289.0,231.0
Toronto DSB,Pub Dist Sch Brd (E/F),John Buchan Senior Public School,Public,Not applicable,Elementary,English,7-8,Scarborough,M1T2M5,185.0,43.78603,-79.3018,111.0,37.0,46.0,0.0,74.0,65.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),John D Parker Junior School,Public,Not applicable,Elementary,English,JK-5,Etobicoke,M9V3Z5,455.0,43.75342,-79.5964,250.0,46.0,46.0,0.0,136.0,136.0,450.0,455.0,450.0,455.0,433.0,455.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),John English Junior Middle School,Public,Not applicable,Elementary,English,JK-8,Toronto,M8V1R4,875.0,43.61185,-79.4944,158.0,44.0,105.0,18.0,149.0,499.0,563.0,586.0,617.0,438.0,625.0,700.0,811.0,770.0,803.0,779.0,531.0,499.0
Toronto DSB,Pub Dist Sch Brd (E/F),John Fisher Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M4P1Y2,415.0,43.71192,-79.3975,104.0,0.0,21.0,21.0,42.0,353.0,N/A,N/A,N/A,N/A,340.0,299.0,395.0,407.0,379.0,398.0,342.0,274.0
Toronto DSB,Pub Dist Sch Brd (E/F),John G Althouse Middle School,Public,Not applicable,Elementary,English,6-8,Etobicoke,M9B5K1,480.0,43.66835,-79.5542,96.0,24.0,48.0,192.0,72.0,336.0,N/A,N/A,N/A,N/A,N/A,N/A,436.0,432.0,423.0,427.0,312.0,312.0
Toronto DSB,Pub Dist Sch Brd (E/F),John G Diefenbaker Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1B2X3,240.0,43.80229,-79.1719,84.0,24.0,36.0,0.0,48.0,60.0,184.0,182.0,210.0,233.0,158.0,166.0,152.0,158.0,216.0,166.0,115.0,120.0
Toronto DSB,Pub Dist Sch Brd (E/F),John McCrae Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1J1J1,610.0,43.74396,-79.2399,238.0,67.0,110.0,0.0,244.0,201.0,397.0,500.0,390.0,433.0,324.0,360.0,400.0,384.0,441.0,445.0,180.0,189.0
Toronto DSB,Pub Dist Sch Brd (E/F),John Ross Robertson Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M4R1P2,555.0,43.71832,-79.4089,117.0,67.0,61.0,11.0,39.0,488.0,555.0,538.0,521.0,516.0,536.0,472.0,549.0,516.0,549.0,544.0,492.0,477.0
Toronto DSB,Pub Dist Sch Brd (E/F),John Wanless Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M5M1T2,690.0,43.7288,-79.4122,62.0,55.0,69.0,7.0,28.0,614.0,656.0,676.0,630.0,662.0,616.0,628.0,620.0,614.0,634.0,628.0,536.0,552.0
Toronto DSB,Pub Dist Sch Brd (E/F),Joseph Brant Senior Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1E3V4,620.0,43.76696,-79.1757,198.0,56.0,143.0,0.0,217.0,248.0,310.0,248.0,303.0,236.0,220.0,180.0,425.0,391.0,398.0,422.0,218.0,229.0
Toronto DSB,Pub Dist Sch Brd (E/F),Joseph Howe Senior Public School,Public,Not applicable,Elementary,English,7-8,Scarborough,M1C3E7,395.0,43.7858,-79.1373,79.0,0.0,40.0,20.0,40.0,257.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Joyce Public School,Public,Not applicable,Elementary,English,JK-6,North York,M6B2S9,255.0,43.71083,-79.4643,128.0,13.0,38.0,0.0,64.0,76.0,228.0,230.0,241.0,217.0,176.0,153.0,217.0,247.0,226.0,255.0,129.0,148.0
Toronto DSB,Pub Dist Sch Brd (E/F),Kapapamahchakwew - Wandering Spirit Scho Junior Senior,Public,Not applicable,Elementary,English,JK-8,Toronto,M4J3T2,175.0,43.67908,-79.337,9.0,0.0,52.0,0.0,52.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,100.0,67.0,51.0,16.0,12.0
Toronto DSB,Pub Dist Sch Brd (E/F),Karen Kain School of the Arts,Public,Not applicable,Elementary,English,6-8,Etobicoke,M8Y3C7,175.0,43.63122,-79.5002,9.0,0.0,18.0,18.0,26.0,122.0,N/A,N/A,N/A,N/A,N/A,N/A,172.0,175.0,170.0,175.0,141.0,145.0
Toronto DSB,Pub Dist Sch Brd (E/F),Keele Street Public School,Public,Not applicable,Elementary,English,JK-8,Toronto,M6P2L5,580.0,43.6575,-79.4616,273.0,110.0,52.0,6.0,122.0,418.0,487.0,487.0,398.0,394.0,452.0,447.0,492.0,458.0,481.0,505.0,396.0,400.0
Toronto DSB,Pub Dist Sch Brd (E/F),Keelesdale Junior Public School,Public,Not applicable,Elementary,English,JK-6,York,M6M4G9,140.0,43.68695,-79.4769,28.0,7.0,28.0,0.0,49.0,28.0,49.0,41.0,75.0,81.0,26.0,24.0,N/A,105.0,94.0,116.0,N/A,46.0
Toronto DSB,Pub Dist Sch Brd (E/F),Kennedy Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1V2Y6,620.0,43.81883,-79.3082,533.0,62.0,50.0,0.0,124.0,105.0,543.0,527.0,561.0,527.0,531.0,515.0,517.0,620.0,569.0,620.0,520.0,577.0
Toronto DSB,Pub Dist Sch Brd (E/F),Kensington Community School School Junior,Public,Not applicable,Elementary,English,JK-6,Toronto,M5T1S9,150.0,43.65639,-79.4057,68.0,22.0,30.0,0.0,30.0,68.0,89.0,93.0,85.0,75.0,78.0,81.0,128.0,123.0,137.0,114.0,97.0,98.0
Toronto DSB,Pub Dist Sch Brd (E/F),Kew Beach Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M4L3R3,505.0,43.66846,-79.3027,35.0,20.0,50.0,5.0,40.0,444.0,453.0,444.0,379.0,379.0,374.0,404.0,465.0,470.0,466.0,480.0,356.0,303.0
Toronto DSB,Pub Dist Sch Brd (E/F),Kimberley Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M4E2Z5,275.0,43.68261,-79.2991,28.0,28.0,41.0,0.0,55.0,206.0,239.0,270.0,221.0,256.0,186.0,220.0,234.0,206.0,218.0,214.0,122.0,138.0
Toronto DSB,Pub Dist Sch Brd (E/F),King Edward Junior and Senior Public School,Public,Not applicable,Elementary,English,JK-8,Toronto,M5S2P1,570.0,43.65824,-79.4074,148.0,28.0,74.0,86.0,108.0,342.0,412.0,490.0,380.0,285.0,343.0,285.0,529.0,524.0,529.0,524.0,352.0,331.0
Toronto DSB,Pub Dist Sch Brd (E/F),King George Junior Public School,Public,Not applicable,Elementary,English,JK-6,York,M6S2M2,225.0,43.66316,-79.4869,22.0,11.0,11.0,0.0,11.0,191.0,185.0,209.0,177.0,200.0,161.0,184.0,208.0,202.0,196.0,214.0,128.0,169.0
Toronto DSB,Pub Dist Sch Brd (E/F),Kingslake Public School,Public,Not applicable,Elementary,English,JK-5,North York,M2J3E8,240.0,43.78478,-79.3456,168.0,72.0,24.0,0.0,108.0,120.0,198.0,170.0,188.0,156.0,147.0,156.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Kingsview Village Junior School,Public,Not applicable,Elementary,English,JK-5,Etobicoke,M9R3C8,505.0,43.69786,-79.5508,323.0,66.0,76.0,0.0,252.0,116.0,324.0,298.0,312.0,318.0,221.0,197.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Knob Hill Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1J1M8,520.0,43.74529,-79.2498,276.0,88.0,109.0,0.0,177.0,213.0,352.0,218.0,344.0,234.0,225.0,135.0,316.0,307.0,312.0,296.0,204.0,224.0
Toronto DSB,Pub Dist Sch Brd (E/F),Lamberton Public School,Public,Not applicable,Elementary,English,JK-5,North York,M3J1G6,365.0,43.75365,-79.5028,201.0,91.0,36.0,0.0,146.0,146.0,288.0,299.0,277.0,299.0,249.0,219.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Lambton Kingsway Junior Middle School,Public,Not applicable,Elementary,English,JK-8,Etobicoke,M8X2M6,665.0,43.65865,-79.5093,60.0,20.0,53.0,13.0,27.0,592.0,645.0,632.0,644.0,618.0,609.0,579.0,632.0,645.0,632.0,645.0,477.0,539.0
Toronto DSB,Pub Dist Sch Brd (E/F),Lambton Park Community School,Public,Not applicable,Elementary,English,JK-6,York,M6N1W9,140.0,43.66757,-79.4983,49.0,14.0,35.0,0.0,56.0,42.0,59.0,57.0,49.0,41.0,41.0,41.0,87.0,87.0,94.0,87.0,13.0,11.0
Toronto DSB,Pub Dist Sch Brd (E/F),Lanor Junior Middle School,Public,Not applicable,Elementary,English,JK-8,Etobicoke,M8W2S1,295.0,43.60945,-79.545,59.0,15.0,44.0,44.0,44.0,148.0,180.0,148.0,215.0,230.0,163.0,165.0,261.0,248.0,241.0,277.0,117.0,112.0
Toronto DSB,Pub Dist Sch Brd (E/F),Lawrence Heights Middle School,Public,Not applicable,Elementary,English,6-8,North York,M6A2R1,145.0,43.72083,-79.4511,44.0,7.0,72.0,0.0,58.0,29.0,N/A,N/A,N/A,N/A,N/A,N/A,71.0,70.0,105.0,91.0,31.0,22.0
Toronto DSB,Pub Dist Sch Brd (E/F),Ledbury Park Elementary and Middle School,Public,Not applicable,Elementary,English,JK-8,North York,M5M4K1,560.0,43.72772,-79.427,95.0,50.0,45.0,6.0,56.0,437.0,457.0,420.0,460.0,442.0,446.0,442.0,435.0,448.0,416.0,437.0,267.0,246.0
Toronto DSB,Pub Dist Sch Brd (E/F),Lescon Public School,Public,Not applicable,Elementary,English,JK-5,North York,M2J2G6,240.0,43.78079,-79.3577,108.0,72.0,24.0,0.0,72.0,144.0,185.0,211.0,190.0,211.0,165.0,187.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Leslieville Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M4M3C9,350.0,43.66731,-79.3324,105.0,0.0,70.0,18.0,70.0,228.0,263.0,284.0,203.0,199.0,209.0,199.0,225.0,241.0,225.0,252.0,141.0,164.0
Toronto DSB,Pub Dist Sch Brd (E/F),Lester B Pearson Elementary School,Public,Not applicable,Elementary,English,K-8,Toronto,M2K2K5,525.0,43.79233,-79.3873,231.0,16.0,47.0,10.0,152.0,420.0,N/A,N/A,N/A,N/A,458.0,472.0,504.0,504.0,447.0,514.0,342.0,373.0
Toronto DSB,Pub Dist Sch Brd (E/F),Lillian Public School,Public,Not applicable,Elementary,English,JK-5,North York,M2M3G1,265.0,43.79781,-79.4104,186.0,66.0,13.0,0.0,80.0,212.0,203.0,175.0,169.0,183.0,177.0,156.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Lord Dufferin Junior and Senior Public School,Public,Not applicable,Elementary,English,JK-8,Toronto,M5A2Z7,435.0,43.66082,-79.3673,261.0,44.0,65.0,0.0,261.0,130.0,287.0,339.0,326.0,352.0,164.0,148.0,319.0,313.0,342.0,339.0,190.0,209.0
Toronto DSB,Pub Dist Sch Brd (E/F),Lord Lansdowne Junior Public School,Public,Not applicable,Elementary,English,K-6,Toronto,M5S2K2,295.0,43.65895,-79.4019,44.0,15.0,30.0,15.0,74.0,162.0,N/A,N/A,N/A,N/A,266.0,239.0,N/A,263.0,N/A,274.0,N/A,209.0
Toronto DSB,Pub Dist Sch Brd (E/F),Lord Roberts Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1K3W5,415.0,43.74142,-79.2637,290.0,83.0,42.0,0.0,83.0,166.0,378.0,344.0,348.0,324.0,318.0,315.0,343.0,295.0,343.0,336.0,272.0,220.0
Toronto DSB,Pub Dist Sch Brd (E/F),Lucy Maud Montgomery Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1B2L6,195.0,43.79691,-79.2094,39.0,10.0,58.0,0.0,39.0,58.0,105.0,103.0,100.0,82.0,91.0,51.0,N/A,103.0,N/A,103.0,N/A,39.0
Toronto DSB,Pub Dist Sch Brd (E/F),Lucy McCormick Senior School,Public,Not applicable,Elementary,English,1-8,Toronto,M6P1Y1,75.0,43.66463,-79.4602,30.0,0.0,75.0,0.0,22.0,38.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Lynngate Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1T2B5,180.0,43.77664,-79.3006,90.0,27.0,27.0,0.0,45.0,90.0,96.0,72.0,87.0,81.0,96.0,99.0,117.0,121.0,126.0,121.0,54.0,50.0
Toronto DSB,Pub Dist Sch Brd (E/F),Lynnwood Heights Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M1S1J1,175.0,43.79659,-79.2913,131.0,18.0,35.0,0.0,52.0,88.0,122.0,100.0,110.0,75.0,104.0,114.0,154.0,122.0,156.0,131.0,114.0,88.0
Toronto DSB,Pub Dist Sch Brd (E/F),Macklin Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1V2Y4,510.0,43.82169,-79.2674,423.0,56.0,61.0,0.0,158.0,158.0,382.0,382.0,424.0,454.0,379.0,398.0,433.0,398.0,464.0,408.0,326.0,280.0
Toronto DSB,Pub Dist Sch Brd (E/F),Malvern Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M1B1P6,405.0,43.79783,-79.2332,243.0,61.0,40.0,0.0,162.0,202.0,251.0,223.0,216.0,190.0,150.0,117.0,311.0,308.0,295.0,316.0,213.0,219.0
Toronto DSB,Pub Dist Sch Brd (E/F),Manhattan Park Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1R3V8,115.0,43.75335,-79.2953,58.0,12.0,17.0,0.0,34.0,29.0,N/A,N/A,N/A,N/A,N/A,N/A,103.0,92.0,82.0,80.0,79.0,92.0
Toronto DSB,Pub Dist Sch Brd (E/F),Maple Leaf Public School,Public,Not applicable,Elementary,English,JK-8,North York,M6L2V4,255.0,43.71484,-79.4903,102.0,13.0,51.0,0.0,153.0,38.0,159.0,212.0,181.0,235.0,130.0,148.0,172.0,207.0,181.0,217.0,20.0,18.0
Toronto DSB,Pub Dist Sch Brd (E/F),Market Lane Junior and Senior Public School,Public,Not applicable,Elementary,English,JK-8,Toronto,M5A4J6,315.0,43.64984,-79.3647,94.0,32.0,47.0,0.0,126.0,173.0,181.0,176.0,148.0,148.0,153.0,148.0,300.0,243.0,271.0,268.0,170.0,170.0
Toronto DSB,Pub Dist Sch Brd (E/F),Mary Shadd Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1B4R6,440.0,43.81439,-79.2183,286.0,44.0,66.0,0.0,132.0,132.0,375.0,356.0,351.0,383.0,298.0,286.0,391.0,418.0,377.0,418.0,232.0,251.0
Toronto DSB,Pub Dist Sch Brd (E/F),Maryvale Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1R2J1,270.0,43.75478,-79.3079,94.0,27.0,54.0,0.0,94.0,135.0,181.0,224.0,207.0,224.0,146.0,167.0,199.0,167.0,187.0,213.0,91.0,89.0
Toronto DSB,Pub Dist Sch Brd (E/F),Mason Road Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1M3R2,355.0,43.73914,-79.2256,160.0,53.0,71.0,0.0,178.0,106.0,214.0,231.0,186.0,188.0,154.0,146.0,235.0,256.0,242.0,256.0,162.0,146.0
Toronto DSB,Pub Dist Sch Brd (E/F),Maurice Cody Junior Public School,Public,Not applicable,Elementary,English,JK-5,Toronto,M4S1N2,665.0,43.7048,-79.3778,53.0,33.0,40.0,0.0,27.0,592.0,624.0,605.0,585.0,585.0,587.0,552.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),McKee Public School,Public,Not applicable,Elementary,English,JK-5,North York,M2N6X6,775.0,43.7741,-79.411,512.0,256.0,46.0,0.0,294.0,674.0,698.0,705.0,720.0,713.0,687.0,666.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),McMurrich Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M6G3S8,545.0,43.67807,-79.4311,60.0,22.0,114.0,71.0,82.0,365.0,395.0,458.0,394.0,343.0,308.0,283.0,460.0,474.0,447.0,474.0,255.0,245.0
Toronto DSB,Pub Dist Sch Brd (E/F),Meadowvale Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1C1T1,255.0,43.7955,-79.1641,102.0,26.0,26.0,0.0,51.0,89.0,211.0,245.0,215.0,224.0,185.0,191.0,148.0,176.0,168.0,176.0,104.0,128.0
Toronto DSB,Pub Dist Sch Brd (E/F),Melody Village Junior School,Public,Not applicable,Elementary,English,JK-5,Etobicoke,M9V3L5,205.0,43.73813,-79.5948,82.0,0.0,20.0,0.0,62.0,62.0,137.0,180.0,121.0,168.0,101.0,133.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Military Trail Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1E4P6,465.0,43.78911,-79.1971,232.0,140.0,70.0,0.0,279.0,163.0,271.0,298.0,214.0,205.0,170.0,167.0,319.0,335.0,338.0,358.0,140.0,98.0
Toronto DSB,Pub Dist Sch Brd (E/F),Mill Valley Junior School,Public,Not applicable,Elementary,English,JK-5,Etobicoke,M9C1Y9,165.0,43.64418,-79.587,50.0,8.0,25.0,0.0,33.0,99.0,143.0,137.0,138.0,165.0,105.0,155.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Milliken Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1V2T4,295.0,43.81658,-79.2885,266.0,30.0,15.0,0.0,88.0,59.0,255.0,263.0,237.0,263.0,263.0,263.0,236.0,224.0,222.0,233.0,163.0,174.0
Toronto DSB,Pub Dist Sch Brd (E/F),Millwood Junior School,Public,Not applicable,Elementary,English,JK-5,Etobicoke,M9C1Y2,410.0,43.63354,-79.5772,164.0,0.0,62.0,0.0,62.0,266.0,363.0,316.0,385.0,316.0,281.0,160.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Milne Valley Middle School,Public,Not applicable,Elementary,English,6-8,North York,M3A2J9,580.0,43.74741,-79.3268,255.0,52.0,122.0,0.0,180.0,313.0,N/A,N/A,N/A,N/A,N/A,N/A,459.0,487.0,442.0,499.0,234.0,255.0
Toronto DSB,Pub Dist Sch Brd (E/F),Montrose Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M6G3G9,190.0,43.65867,-79.4188,28.0,10.0,19.0,0.0,28.0,133.0,144.0,190.0,145.0,158.0,133.0,142.0,190.0,190.0,190.0,190.0,135.0,135.0
Toronto DSB,Pub Dist Sch Brd (E/F),Morrish Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1C3T7,330.0,43.7933,-79.1792,132.0,33.0,66.0,0.0,82.0,132.0,205.0,228.0,250.0,267.0,192.0,238.0,259.0,277.0,272.0,267.0,191.0,201.0
Toronto DSB,Pub Dist Sch Brd (E/F),Morse Street Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M4M2R9,530.0,43.66016,-79.3402,21.0,11.0,48.0,5.0,69.0,398.0,387.0,461.0,374.0,408.0,360.0,371.0,446.0,477.0,446.0,477.0,281.0,233.0
Toronto DSB,Pub Dist Sch Brd (E/F),Mountview Alternative School School,Public,Not applicable,Elementary,English,JK-8,Toronto,M6P2L5,95.0,43.6575,-79.4616,0.0,0.0,0.0,0.0,10.0,66.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Muirhead Public School,Public,Not applicable,Elementary,English,JK-5,Toronto,M2J3W3,235.0,43.77888,-79.3374,118.0,94.0,47.0,0.0,47.0,164.0,179.0,172.0,177.0,136.0,126.0,106.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Nelson Mandela Park Public School,Public,Not applicable,Elementary,English,JK-8,Toronto,M5A1X6,350.0,43.65816,-79.3607,158.0,18.0,105.0,0.0,175.0,140.0,181.0,186.0,152.0,178.0,115.0,122.0,225.0,241.0,180.0,231.0,70.0,80.0
Toronto DSB,Pub Dist Sch Brd (E/F),Niagara Street Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M6J2L3,250.0,43.64393,-79.4082,38.0,0.0,25.0,0.0,62.0,100.0,212.0,212.0,187.0,185.0,153.0,158.0,209.0,215.0,213.0,190.0,130.0,155.0
Toronto DSB,Pub Dist Sch Brd (E/F),Norman Cook Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1K1G4,140.0,43.71903,-79.2578,63.0,7.0,7.0,0.0,56.0,63.0,89.0,91.0,66.0,67.0,62.0,60.0,95.0,127.0,105.0,140.0,65.0,90.0
Toronto DSB,Pub Dist Sch Brd (E/F),Norman Ingram Public School,Public,Not applicable,Elementary,English,JK-5,North York,M3B1C8,200.0,43.73995,-79.3496,60.0,20.0,30.0,0.0,20.0,140.0,175.0,178.0,167.0,162.0,178.0,166.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Norseman Junior Middle School,Public,Not applicable,Elementary,English,JK-8,Etobicoke,M8Z2R1,885.0,43.6343,-79.5163,239.0,53.0,88.0,9.0,71.0,664.0,745.0,752.0,709.0,681.0,654.0,628.0,821.0,805.0,821.0,796.0,646.0,575.0
Toronto DSB,Pub Dist Sch Brd (E/F),North Agincourt Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1S2J3,380.0,43.79645,-79.2761,209.0,19.0,38.0,0.0,95.0,171.0,297.0,255.0,345.0,228.0,289.0,243.0,311.0,323.0,305.0,323.0,273.0,319.0
Toronto DSB,Pub Dist Sch Brd (E/F),North Bendale Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1H2P4,135.0,43.77045,-79.2476,81.0,20.0,14.0,0.0,34.0,54.0,120.0,127.0,125.0,96.0,96.0,96.0,99.0,107.0,112.0,92.0,71.0,57.0
Toronto DSB,Pub Dist Sch Brd (E/F),North Bridlewood Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1W1L7,210.0,43.78891,-79.3186,116.0,32.0,42.0,0.0,63.0,105.0,164.0,162.0,149.0,145.0,144.0,153.0,160.0,174.0,160.0,174.0,108.0,122.0
Toronto DSB,Pub Dist Sch Brd (E/F),North Kipling Junior Middle School,Public,Not applicable,Elementary,English,JK-8,Etobicoke,M9V5C7,630.0,43.75185,-79.5843,202.0,76.0,113.0,32.0,277.0,132.0,378.0,416.0,427.0,491.0,229.0,195.0,497.0,472.0,513.0,472.0,336.0,252.0
Toronto DSB,Pub Dist Sch Brd (E/F),North Preparatory Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M5N2M6,210.0,43.70569,-79.4202,116.0,74.0,10.0,0.0,52.0,158.0,191.0,134.0,187.0,172.0,164.0,143.0,198.0,210.0,198.0,210.0,134.0,141.0
Toronto DSB,Pub Dist Sch Brd (E/F),Northlea Elementary and Middle School,Public,Not applicable,Elementary,English,JK-8,East York,M4G1R4,775.0,43.71444,-79.3695,116.0,39.0,101.0,16.0,62.0,666.0,628.0,597.0,637.0,535.0,649.0,597.0,751.0,728.0,775.0,744.0,682.0,566.0
Toronto DSB,Pub Dist Sch Brd (E/F),Norway Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M4L1T9,320.0,43.6765,-79.3063,16.0,0.0,64.0,0.0,48.0,256.0,232.0,246.0,189.0,157.0,182.0,182.0,297.0,291.0,276.0,298.0,261.0,269.0
Toronto DSB,Pub Dist Sch Brd (E/F),O'Connor Public School,Public,Not applicable,Elementary,English,JK-5,North York,M4A1W5,185.0,43.7165,-79.3041,83.0,28.0,18.0,0.0,83.0,92.0,129.0,163.0,101.0,120.0,80.0,87.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Oakdale Park Middle School,Public,Not applicable,Elementary,English,6-8,North York,M3N1J5,420.0,43.74746,-79.512,189.0,42.0,126.0,0.0,189.0,63.0,N/A,N/A,N/A,N/A,N/A,N/A,250.0,235.0,262.0,252.0,101.0,88.0
Toronto DSB,Pub Dist Sch Brd (E/F),Oakridge Junior Public School,Public,Not applicable,Elementary,English,JK-4,Toronto,M1L3P1,565.0,43.69536,-79.28154,458.0,124.0,40.0,0.0,311.0,322.0,416.0,441.0,437.0,446.0,320.0,288.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Ogden Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M5T1A8,225.0,43.64986,-79.3954,112.0,45.0,22.0,0.0,79.0,112.0,157.0,151.0,172.0,151.0,136.0,99.0,191.0,212.0,192.0,225.0,132.0,184.0
Toronto DSB,Pub Dist Sch Brd (E/F),Orde Street Public School,Public,Not applicable,Elementary,English,JK-8,Toronto,M5T1N7,455.0,43.65862,-79.3923,228.0,182.0,23.0,0.0,182.0,228.0,401.0,337.0,340.0,323.0,308.0,314.0,371.0,441.0,373.0,455.0,334.0,428.0
Toronto DSB,Pub Dist Sch Brd (E/F),Oriole Park Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M5P2L4,275.0,43.70257,-79.4097,55.0,28.0,14.0,0.0,28.0,234.0,235.0,270.0,242.0,264.0,228.0,264.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Ossington/Old Orchard Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M6J3A5,310.0,43.6527,-79.4226,0.0,16.0,16.0,0.0,62.0,186.0,291.0,279.0,300.0,264.0,256.0,248.0,298.0,301.0,297.0,291.0,237.0,211.0
Toronto DSB,Pub Dist Sch Brd (E/F),Owen Public School,Public,Not applicable,Elementary,English,JK-5,North York,M2P1G6,530.0,43.74905,-79.3925,238.0,85.0,58.0,0.0,117.0,440.0,431.0,466.0,454.0,477.0,449.0,413.0,N/A,N/A,N/A,N/A,N/A,N/A
